recency,history,mens,womens,newbie,zip_code,channel,segment,treatment,visit,conversion,spend,uplift_score,p_t,p_c,uplift_segment
10,126.15,1,0,0,Surburban,Phone,No E-Mail,0,0,0,0.0,0.0029591247,0.074000925,0.0710418,Needs Attention
11,29.99,1,0,0,Urban,Phone,Womens E-Mail,1,0,0,0.0,0.016012512,0.0757954,0.059782885,Needs Attention
10,206.11,1,0,0,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.012540251,0.0967883,0.08424805,Needs Attention
2,29.99,1,0,1,Surburban,Web,No E-Mail,0,0,0,0.0,0.00471054,0.09619096,0.09148042,Needs Attention
4,999.08,1,0,1,Urban,Multichannel,No E-Mail,0,0,0,0.0,0.0024010688,0.1130493,0.11064823,Needs Attention
7,137.85,1,0,0,Surburban,Web,No E-Mail,0,0,0,0.0,-0.020478286,0.104346424,0.12482471,Lost Causes
1,106.92,1,0,0,Surburban,Web,No E-Mail,0,1,0,0.0,-0.0021834224,0.16693865,0.16912207,Lost Causes
10,29.99,0,1,0,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.06003999,0.13309774,0.07305775,Sure Things
10,250.06,0,1,0,Urban,Phone,Womens E-Mail,1,0,0,0.0,0.022222668,0.107965864,0.0857432,Needs Attention
2,163.63,0,1,1,Rural,Phone,No E-Mail,0,1,0,0.0,0.02921167,0.17673664,0.14752497,Needs Attention
12,238.79,0,1,0,Urban,Web,No E-Mail,0,1,0,0.0,0.012147516,0.18095928,0.16881177,Needs Attention
10,29.99,0,1,1,Urban,Phone,No E-Mail,0,0,0,0.0,0.050204635,0.064234145,0.014029511,Sure Things
5,90.82,1,0,1,Urban,Web,No E-Mail,0,0,0,0.0,0.0031809434,0.107130215,0.10394927,Needs Attention
1,115.22,1,0,1,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.026490316,0.0881952,0.06170488,Needs Attention
2,332.37,1,0,0,Urban,Phone,No E-Mail,0,1,0,0.0,0.04187461,0.15059744,0.10872283,Sure Things
2,101.1,1,0,0,Urban,Web,No E-Mail,0,0,0,0.0,0.046962425,0.17418434,0.12722191,Sure Things
5,48.94,0,1,0,Rural,Phone,Womens E-Mail,1,1,0,0.0,0.087295435,0.20633392,0.119038485,Persuadables
8,154.58,1,0,1,Surburban,Phone,No E-Mail,0,0,0,0.0,0.027327137,0.055359755,0.028032618,Needs Attention
9,1011.48,0,1,1,Urban,Multichannel,No E-Mail,0,0,0,0.0,0.08865987,0.14311647,0.054456607,Persuadables
2,468.06,0,1,0,Urban,Multichannel,No E-Mail,0,1,0,0.0,-0.0066574514,0.2673356,0.27399305,Lost Causes
6,29.99,1,0,0,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.013996027,0.10320853,0.0892125,Needs Attention
2,350.25,1,1,0,Urban,Phone,No E-Mail,0,0,0,0.0,-0.002866298,0.16720755,0.17007385,Lost Causes
5,390.22,0,1,0,Urban,Phone,No E-Mail,0,0,0,0.0,0.111525565,0.23724894,0.12572338,Persuadables
10,380.21,1,1,0,Urban,Web,Womens E-Mail,1,0,0,0.0,0.03548503,0.23204051,0.19655548,Needs Attention
4,90.29,1,0,1,Urban,Web,No E-Mail,0,0,0,0.0,0.034331784,0.12250232,0.088170536,Needs Attention
6,30.96,0,1,1,Urban,Phone,No E-Mail,0,0,0,0.0,0.10941525,0.1320814,0.022666158,Persuadables
2,515.1,1,1,1,Urban,Multichannel,Womens E-Mail,1,1,0,0.0,0.07559617,0.21586698,0.14027081,Sure Things
12,273.83,0,1,1,Rural,Multichannel,Womens E-Mail,1,0,0,0.0,0.07895849,0.13685362,0.05789513,Sure Things
9,183.13,1,0,1,Surburban,Web,No E-Mail,0,0,0,0.0,0.019112483,0.065027416,0.045914933,Needs Attention
2,29.99,1,0,1,Urban,Phone,No E-Mail,0,0,0,0.0,0.023400139,0.070787326,0.047387186,Needs Attention
9,29.99,0,1,1,Urban,Phone,Womens E-Mail,1,1,0,0.0,0.0727899,0.08310407,0.010314168,Sure Things
2,193.73,1,0,0,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.03897386,0.13482265,0.09584879,Needs Attention
3,439.25,1,0,0,Urban,Multichannel,Womens E-Mail,1,0,0,0.0,-0.031790793,0.13989247,0.17168327,Lost Causes
10,81.33,1,0,1,Urban,Web,Womens E-Mail,1,0,0,0.0,0.0040930174,0.05223334,0.04814032,Needs Attention
2,200.65,1,1,1,Surburban,Phone,No E-Mail,0,0,0,0.0,0.18924382,0.25859398,0.06935015,Persuadables
5,491.51,1,1,1,Surburban,Multichannel,Womens E-Mail,1,0,0,0.0,0.104967125,0.2200885,0.11512137,Persuadables
5,537.58,1,1,1,Surburban,Phone,No E-Mail,0,0,0,0.0,0.15414168,0.2870767,0.13293503,Persuadables
6,52.3,0,1,0,Surburban,Web,Womens E-Mail,1,0,0,0.0,0.11430677,0.22903028,0.11472351,Persuadables
3,330.13,1,1,0,Surburban,Web,Womens E-Mail,1,0,0,0.0,0.021503031,0.22205074,0.20054771,Needs Attention
5,481.33,1,0,1,Urban,Phone,No E-Mail,0,0,0,0.0,0.01433748,0.08625826,0.07192078,Needs Attention
3,156.32,1,0,0,Surburban,Web,Womens E-Mail,1,0,0,0.0,-0.0033611134,0.113023676,0.11638479,Lost Causes
9,383.37,1,0,0,Surburban,Web,No E-Mail,0,1,0,0.0,-0.0073755234,0.1435672,0.15094273,Lost Causes
2,280.35,0,1,1,Urban,Web,No E-Mail,0,0,0,0.0,0.05524221,0.14460638,0.08936417,Sure Things
5,1245.74,1,0,1,Rural,Phone,No E-Mail,0,0,0,0.0,0.021757752,0.15579921,0.13404146,Needs Attention
9,316.18,1,0,0,Rural,Phone,Womens E-Mail,1,0,0,0.0,-0.03668631,0.1213708,0.15805711,Lost Causes
1,68.37,1,0,1,Urban,Web,No E-Mail,0,0,0,0.0,-0.013861388,0.10188123,0.11574262,Lost Causes
3,56.94,0,1,1,Urban,Phone,Womens E-Mail,1,0,0,0.0,0.07818429,0.12066737,0.042483073,Sure Things
2,193.34,1,0,1,Urban,Web,Womens E-Mail,1,0,0,0.0,0.032983266,0.118478544,0.08549528,Needs Attention
1,170.93,0,1,1,Rural,Web,Womens E-Mail,1,0,0,0.0,0.11841895,0.27635032,0.15793137,Persuadables
4,328.87,0,1,1,Urban,Phone,No E-Mail,0,0,0,0.0,0.0523609,0.09730641,0.04494551,Sure Things
11,369.34,0,1,0,Urban,Multichannel,Womens E-Mail,1,0,0,0.0,0.15349886,0.25966227,0.10616341,Persuadables
3,96.6,1,0,1,Rural,Phone,Womens E-Mail,1,1,0,0.0,0.02223187,0.11902411,0.09679224,Needs Attention
1,29.99,1,0,0,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.014261454,0.15697919,0.14271773,Needs Attention
3,47.9,1,0,0,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.019070573,0.1191635,0.100092925,Needs Attention
7,43.46,0,1,1,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.09193602,0.11496011,0.023024088,Persuadables
5,29.99,1,0,1,Surburban,Web,Womens E-Mail,1,0,0,0.0,0.005598724,0.07609757,0.07049885,Needs Attention
9,35.83,1,0,0,Surburban,Phone,No E-Mail,0,0,0,0.0,0.0086110495,0.06980725,0.061196197,Needs Attention
1,441.13,0,1,0,Urban,Phone,Womens E-Mail,1,0,0,0.0,0.060781717,0.2242818,0.16350009,Sure Things
11,29.99,1,0,0,Surburban,Web,Womens E-Mail,1,0,0,0.0,0.0012498721,0.104848646,0.10359877,Needs Attention
1,52.99,1,0,1,Urban,Web,Womens E-Mail,1,0,0,0.0,0.0061311573,0.14247194,0.13634078,Needs Attention
4,67.38,1,0,0,Surburban,Phone,No E-Mail,0,0,0,0.0,-0.013035163,0.09586591,0.108901076,Lost Causes
9,169.85,0,1,0,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.13241236,0.19124255,0.058830183,Persuadables
10,90.12,1,0,0,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.012251303,0.103247814,0.09099651,Needs Attention
10,123.6,0,1,0,Surburban,Web,No E-Mail,0,0,0,0.0,0.035881355,0.13157779,0.095696434,Needs Attention
2,385.02,1,0,0,Urban,Web,Womens E-Mail,1,0,0,0.0,0.019863099,0.20866205,0.18879895,Needs Attention
10,29.99,1,0,0,Surburban,Web,Womens E-Mail,1,0,0,0.0,0.0058434233,0.09585745,0.090014026,Needs Attention
6,561.75,1,0,1,Surburban,Multichannel,No E-Mail,0,0,0,0.0,0.041644577,0.09256418,0.050919604,Sure Things
9,191.56,0,1,0,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.10338251,0.164998,0.061615482,Persuadables
6,29.99,1,0,1,Urban,Web,Womens E-Mail,1,0,0,0.0,0.03274054,0.08194542,0.04920488,Needs Attention
3,405.77,1,0,0,Rural,Multichannel,No E-Mail,0,1,0,0.0,-0.04555781,0.1916853,0.23724312,Lost Causes
5,250.63,1,0,0,Surburban,Web,Womens E-Mail,1,0,0,0.0,-0.012224957,0.14940558,0.16163054,Lost Causes
2,130.01,0,1,1,Surburban,Web,Womens E-Mail,1,0,0,0.0,0.044394575,0.124747075,0.0803525,Sure Things
11,96.49,0,1,0,Surburban,Web,No E-Mail,0,0,0,0.0,0.14827196,0.24698047,0.09870851,Persuadables
9,100.87,1,0,0,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.010691129,0.0854778,0.07478667,Needs Attention
6,170.12,1,0,1,Urban,Phone,Womens E-Mail,1,0,0,0.0,0.06907578,0.09754757,0.028471794,Sure Things
5,33.51,1,0,0,Surburban,Web,Womens E-Mail,1,0,0,0.0,-0.0025768727,0.14194609,0.14452296,Lost Causes
12,83.48,0,1,0,Rural,Web,Womens E-Mail,1,1,0,0.0,0.1894892,0.3216684,0.13217919,Persuadables
9,29.99,1,0,1,Surburban,Web,No E-Mail,0,0,0,0.0,0.01464713,0.047262292,0.032615162,Needs Attention
1,404.88,0,1,0,Urban,Phone,Womens E-Mail,1,0,0,0.0,0.14009157,0.26845115,0.12835959,Persuadables
1,213.92,0,1,0,Surburban,Phone,No E-Mail,0,0,0,0.0,0.10315526,0.22397535,0.12082008,Persuadables
3,94.75,0,1,1,Urban,Phone,No E-Mail,0,0,0,0.0,0.054661885,0.121583104,0.06692122,Sure Things
10,110.35,1,0,0,Surburban,Web,No E-Mail,0,0,0,0.0,-0.021201313,0.10425182,0.12545313,Lost Causes
1,305.53,1,0,0,Urban,Phone,Womens E-Mail,1,0,0,0.0,-0.00097069144,0.15857123,0.15954192,Lost Causes
1,434.2,1,0,1,Urban,Multichannel,Womens E-Mail,1,1,0,0.0,0.028110094,0.10728427,0.079174176,Needs Attention
6,467.96,0,1,0,Surburban,Multichannel,No E-Mail,0,0,0,0.0,0.013372123,0.19085245,0.17748033,Needs Attention
6,259.75,0,1,1,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.082348675,0.11807817,0.0357295,Persuadables
1,442.19,1,0,0,Surburban,Multichannel,No E-Mail,0,1,0,0.0,-0.0408265,0.14182931,0.18265581,Lost Causes
7,29.99,0,1,0,Surburban,Web,Womens E-Mail,1,0,0,0.0,0.07021567,0.21169728,0.14148161,Sure Things
2,732.13,1,1,1,Urban,Multichannel,Womens E-Mail,1,0,0,0.0,0.06330831,0.20946385,0.14615554,Sure Things
4,199.54,1,0,1,Rural,Web,No E-Mail,0,1,0,0.0,0.017206192,0.15156613,0.13435994,Needs Attention
5,377.64,0,1,0,Surburban,Web,No E-Mail,0,0,0,0.0,0.08375536,0.22566362,0.14190826,Persuadables
6,252.46,1,1,0,Surburban,Phone,No E-Mail,0,0,0,0.0,0.0571789,0.2180132,0.1608343,Sure Things
1,356.68,0,1,1,Surburban,Multichannel,Womens E-Mail,1,0,0,0.0,0.063642696,0.1386487,0.07500601,Sure Things
3,686.37,0,1,1,Rural,Multichannel,Womens E-Mail,1,0,0,0.0,0.07294431,0.22893976,0.15599544,Sure Things
2,243.88,1,1,1,Surburban,Phone,No E-Mail,0,1,0,0.0,0.13006598,0.20923212,0.07916615,Persuadables
4,145.56,1,0,0,Surburban,Web,Womens E-Mail,1,0,0,0.0,-0.037237838,0.10136221,0.13860005,Lost Causes
9,429.91,0,1,0,Surburban,Web,Womens E-Mail,1,0,0,0.0,0.10970908,0.21973655,0.11002747,Persuadables
7,389.3,0,1,0,Urban,Multichannel,Womens E-Mail,1,1,0,0.0,0.15740786,0.27949646,0.122088596,Persuadables
12,450.45,1,1,1,Rural,Web,No E-Mail,0,1,0,0.0,0.1445707,0.3626586,0.2180879,Persuadables
8,456.23,1,0,0,Urban,Multichannel,No E-Mail,0,0,0,0.0,0.005004987,0.117795385,0.1127904,Needs Attention
1,566.81,1,0,1,Surburban,Multichannel,Womens E-Mail,1,0,0,0.0,0.015581854,0.10121986,0.08563801,Needs Attention
5,233.81,1,0,0,Urban,Web,Womens E-Mail,1,0,0,0.0,-0.054387182,0.12306681,0.177454,Lost Causes
6,139.78,1,0,1,Urban,Phone,No E-Mail,0,0,0,0.0,0.052435428,0.073680304,0.021244878,Sure Things
5,57.83,1,0,1,Surburban,Phone,No E-Mail,0,0,0,0.0,0.022075906,0.073685415,0.05160951,Needs Attention
5,299.33,1,0,0,Urban,Web,No E-Mail,0,0,0,0.0,0.031701073,0.18971168,0.1580106,Needs Attention
3,1561.93,0,1,1,Urban,Multichannel,Womens E-Mail,1,1,0,0.0,0.05152361,0.16336744,0.111843824,Sure Things
5,409.67,0,1,0,Rural,Web,No E-Mail,0,0,0,0.0,0.066118106,0.25055766,0.18443955,Sure Things
10,239.56,0,1,0,Rural,Multichannel,Womens E-Mail,1,0,0,0.0,0.02859272,0.1566891,0.12809639,Needs Attention
9,142.51,1,0,1,Surburban,Web,No E-Mail,0,0,0,0.0,0.018423803,0.052966774,0.03454297,Needs Attention
2,131.19,1,0,0,Surburban,Web,No E-Mail,0,0,0,0.0,0.004132211,0.14159927,0.13746706,Needs Attention
10,29.99,1,0,0,Rural,Web,No E-Mail,0,0,0,0.0,0.061686955,0.17853335,0.11684639,Sure Things
1,203.84,1,0,0,Surburban,Web,Womens E-Mail,1,1,0,0.0,-0.016120449,0.1758183,0.19193874,Lost Causes
6,29.99,0,1,1,Surburban,Web,No E-Mail,0,0,0,0.0,0.06635751,0.12157327,0.055215765,Sure Things
10,29.99,1,0,1,Urban,Phone,No E-Mail,0,0,0,0.0,0.0100585595,0.021780385,0.011721825,Needs Attention
3,168.54,1,0,0,Urban,Web,Womens E-Mail,1,0,0,0.0,0.0073107034,0.16785675,0.16054605,Needs Attention
4,80.29,1,0,0,Rural,Phone,Womens E-Mail,1,0,0,0.0,-0.045615464,0.13089746,0.17651293,Lost Causes
7,62.67,0,1,1,Surburban,Web,No E-Mail,0,0,0,0.0,0.05146984,0.10719478,0.05572494,Sure Things
11,99.88,0,1,0,Surburban,Phone,Womens E-Mail,1,1,0,0.0,0.10230085,0.17836541,0.07606456,Persuadables
1,130.13,0,1,0,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.124166995,0.21976525,0.09559825,Persuadables
3,75.64,1,0,1,Rural,Web,No E-Mail,0,0,0,0.0,0.11045695,0.20968904,0.099232085,Persuadables
5,88.22,0,1,0,Urban,Web,No E-Mail,0,0,0,0.0,0.11366518,0.27068624,0.15702106,Persuadables
6,446.03,1,0,1,Urban,Multichannel,Womens E-Mail,1,0,0,0.0,0.039281584,0.08296645,0.043684863,Needs Attention
1,160.19,0,1,1,Surburban,Phone,Womens E-Mail,1,1,0,0.0,0.07611893,0.16158074,0.08546181,Sure Things
1,240.56,1,1,1,Urban,Multichannel,No E-Mail,0,0,0,0.0,0.11214459,0.18161425,0.06946966,Persuadables
2,162.12,1,0,1,Surburban,Web,No E-Mail,0,0,0,0.0,0.0088319555,0.10974042,0.100908466,Needs Attention
7,29.99,0,1,0,Urban,Web,Womens E-Mail,1,1,0,0.0,0.12487213,0.26019013,0.135318,Persuadables
3,300.41,0,1,0,Surburban,Phone,Womens E-Mail,1,1,0,0.0,0.057521835,0.2021109,0.14458907,Sure Things
6,64.72,1,0,0,Surburban,Web,No E-Mail,0,0,0,0.0,-0.04531055,0.091653295,0.13696384,Lost Causes
9,88.62,0,1,1,Surburban,Web,No E-Mail,0,0,0,0.0,0.15767355,0.19997664,0.04230308,Persuadables
2,732.17,0,1,1,Surburban,Phone,No E-Mail,0,0,0,0.0,0.10540058,0.16569802,0.06029744,Persuadables
2,251.66,1,1,0,Surburban,Multichannel,No E-Mail,0,0,0,0.0,0.09396058,0.2837895,0.1898289,Persuadables
7,29.99,0,1,0,Urban,Web,No E-Mail,0,0,0,0.0,0.12487213,0.26019013,0.135318,Persuadables
3,36.35,1,0,0,Urban,Web,No E-Mail,0,1,0,0.0,-0.039628856,0.11485029,0.15447915,Lost Causes
3,981.59,0,1,1,Surburban,Phone,Womens E-Mail,1,1,0,0.0,0.11182211,0.19081557,0.078993455,Persuadables
1,382.51,0,1,0,Urban,Phone,No E-Mail,0,0,0,0.0,0.07724458,0.21849251,0.14124793,Sure Things
2,253.11,0,1,0,Urban,Phone,No E-Mail,0,1,1,29.99,-0.017441556,0.15848476,0.17592631,Lost Causes
1,94.79,1,0,1,Surburban,Phone,No E-Mail,0,0,0,0.0,-0.0005637929,0.0872416,0.08780539,Lost Causes
5,79.81,0,1,1,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.07323019,0.11829915,0.04506896,Sure Things
3,563.32,0,1,1,Urban,Multichannel,Womens E-Mail,1,0,0,0.0,0.071709216,0.15155369,0.079844475,Sure Things
1,176.08,0,1,1,Urban,Web,No E-Mail,0,0,0,0.0,0.09302696,0.20956197,0.116535015,Persuadables
6,29.99,0,1,0,Urban,Web,No E-Mail,0,0,0,0.0,0.119145304,0.25641358,0.13726828,Persuadables
3,56.36,1,0,1,Rural,Web,Womens E-Mail,1,0,0,0.0,0.034402773,0.17712077,0.142718,Needs Attention
2,62.96,0,1,1,Surburban,Web,Womens E-Mail,1,0,0,0.0,0.023337267,0.12843655,0.10509928,Needs Attention
9,29.99,0,1,0,Urban,Web,No E-Mail,0,1,0,0.0,0.15562579,0.24231786,0.08669206,Persuadables
9,30.34,1,0,0,Urban,Phone,Womens E-Mail,1,0,0,0.0,0.031227197,0.07467033,0.043443132,Needs Attention
9,51.32,1,0,1,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.014550521,0.027533097,0.012982576,Needs Attention
4,103.66,0,1,0,Surburban,Web,Womens E-Mail,1,0,0,0.0,0.12247201,0.21784057,0.09536856,Persuadables
2,37.75,1,0,1,Surburban,Web,Womens E-Mail,1,0,0,0.0,-0.006633587,0.10265984,0.10929342,Lost Causes
11,88.74,1,0,0,Surburban,Phone,No E-Mail,0,1,0,0.0,0.0063635483,0.12712955,0.12076601,Needs Attention
9,486.67,0,1,0,Urban,Multichannel,Womens E-Mail,1,0,0,0.0,0.10609968,0.19446269,0.08836301,Persuadables
9,748.33,1,0,1,Urban,Web,No E-Mail,0,0,0,0.0,-0.030033447,0.07285955,0.102892995,Lost Causes
12,39.83,0,1,1,Rural,Web,No E-Mail,0,0,0,0.0,0.1402657,0.19394173,0.05367602,Persuadables
6,93.5,0,1,0,Surburban,Phone,No E-Mail,0,0,0,0.0,0.037669808,0.15835057,0.120680764,Needs Attention
1,269.91,1,0,0,Surburban,Phone,Womens E-Mail,1,0,0,0.0,-0.019266665,0.16819885,0.18746552,Lost Causes
2,153.43,1,0,1,Urban,Web,Womens E-Mail,1,0,0,0.0,0.02516862,0.108601406,0.083432786,Needs Attention
3,141.85,0,1,0,Rural,Phone,Womens E-Mail,1,1,0,0.0,0.022058532,0.16737004,0.1453115,Needs Attention
2,250.34,0,1,1,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.050558567,0.123804025,0.07324546,Sure Things
2,33.97,1,0,1,Surburban,Phone,No E-Mail,0,0,0,0.0,0.019553892,0.082174964,0.06262107,Needs Attention
1,55.43,0,1,0,Rural,Web,Womens E-Mail,1,0,0,0.0,0.250014,0.4184964,0.16848238,Persuadables
8,83.54,0,1,0,Surburban,Web,Womens E-Mail,1,0,0,0.0,0.12757567,0.24218516,0.114609495,Persuadables
5,99.14,1,0,0,Urban,Phone,Womens E-Mail,1,0,0,0.0,-0.010344125,0.100312725,0.11065685,Lost Causes
1,29.99,0,1,0,Surburban,Web,No E-Mail,0,0,0,0.0,0.10921556,0.33389297,0.22467741,Persuadables
1,223.64,1,1,0,Surburban,Multichannel,Womens E-Mail,1,0,0,0.0,0.14418077,0.2978919,0.15371114,Persuadables
3,1304.57,1,1,1,Urban,Phone,No E-Mail,0,0,0,0.0,0.018919796,0.21370538,0.19478558,Needs Attention
2,551.29,0,1,1,Surburban,Multichannel,Womens E-Mail,1,0,0,0.0,0.10570018,0.20191155,0.096211374,Persuadables
4,91.77,1,0,0,Urban,Web,Womens E-Mail,1,0,0,0.0,-0.041683942,0.11444694,0.15613088,Lost Causes
10,29.99,0,1,1,Urban,Phone,Womens E-Mail,1,0,0,0.0,0.050204635,0.064234145,0.014029511,Sure Things
2,29.99,1,0,0,Urban,Web,No E-Mail,0,0,0,0.0,0.03757164,0.18551499,0.14794335,Needs Attention
11,365.41,1,0,0,Urban,Web,No E-Mail,0,0,0,0.0,0.09189889,0.23401125,0.14211236,Persuadables
4,430.78,0,1,0,Rural,Phone,Womens E-Mail,1,0,0,0.0,-0.009002015,0.19328637,0.20228839,Lost Causes
10,145.89,0,1,0,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.055014044,0.13749906,0.08248502,Sure Things
1,501.99,1,1,1,Surburban,Multichannel,No E-Mail,0,0,0,0.0,0.12575264,0.26208737,0.13633473,Persuadables
10,344.57,0,1,0,Urban,Web,No E-Mail,0,1,0,0.0,0.048973113,0.17639184,0.12741873,Sure Things
1,228.23,1,0,0,Rural,Web,No E-Mail,0,0,0,0.0,0.08614798,0.3040945,0.21794651,Persuadables
2,80.62,1,0,1,Rural,Web,No E-Mail,0,0,0,0.0,0.045105353,0.18027526,0.13516991,Sure Things
1,62.27,0,1,0,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.13893838,0.25882486,0.11988647,Persuadables
3,29.99,0,1,0,Surburban,Phone,No E-Mail,0,0,0,0.0,0.02284789,0.1797471,0.15689921,Needs Attention
7,159.1,0,1,0,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.021847263,0.15091634,0.12906907,Needs Attention
5,47.89,0,1,0,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.11243061,0.2000139,0.087583296,Persuadables
9,54.57,0,1,0,Surburban,Web,No E-Mail,0,0,0,0.0,0.14194867,0.21807869,0.07613001,Persuadables
4,253.9,1,0,0,Surburban,Web,Womens E-Mail,1,0,0,0.0,-0.031091899,0.13856837,0.16966027,Lost Causes
3,797.08,0,1,1,Surburban,Multichannel,No E-Mail,0,0,0,0.0,0.1621109,0.26440254,0.10229165,Persuadables
1,178.75,0,1,0,Urban,Phone,Womens E-Mail,1,0,0,0.0,0.11367485,0.21211228,0.09843743,Persuadables
8,227.38,1,1,0,Urban,Phone,Womens E-Mail,1,1,0,0.0,0.14557067,0.26603135,0.1204607,Persuadables
1,514.57,1,1,1,Surburban,Multichannel,Womens E-Mail,1,1,0,0.0,0.13104893,0.27385384,0.1428049,Persuadables
3,105.25,1,0,0,Urban,Phone,No E-Mail,0,1,0,0.0,0.0039161816,0.11882582,0.11490964,Needs Attention
7,93.03,0,1,1,Urban,Phone,No E-Mail,0,0,0,0.0,0.07931225,0.11448435,0.035172094,Persuadables
2,859.59,1,0,1,Rural,Multichannel,Womens E-Mail,1,0,0,0.0,0.008413509,0.14746214,0.13904864,Needs Attention
7,144.56,1,0,0,Surburban,Phone,No E-Mail,0,0,0,0.0,-0.0070932806,0.102562815,0.109656096,Lost Causes
10,348.48,1,1,0,Surburban,Phone,No E-Mail,0,1,0,0.0,0.011307389,0.17548922,0.16418183,Needs Attention
5,241.62,1,0,1,Surburban,Web,No E-Mail,0,0,0,0.0,0.018049657,0.09022818,0.07217852,Needs Attention
7,29.99,1,0,1,Surburban,Phone,No E-Mail,0,0,0,0.0,0.03417232,0.057943694,0.023771374,Needs Attention
7,511.66,1,0,1,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.019588403,0.07039806,0.05080966,Needs Attention
7,29.99,1,0,0,Urban,Phone,No E-Mail,0,0,0,0.0,0.01753956,0.10642266,0.0888831,Needs Attention
9,478.66,0,1,0,Surburban,Multichannel,No E-Mail,0,0,0,0.0,0.08604855,0.18736684,0.10131829,Persuadables
9,45.29,1,0,1,Urban,Web,No E-Mail,0,0,0,0.0,0.025982339,0.05582998,0.02984764,Needs Attention
8,82.94,1,0,1,Urban,Phone,No E-Mail,0,0,0,0.0,0.029295161,0.0623554,0.033060238,Needs Attention
1,285.03,1,1,1,Urban,Web,No E-Mail,0,0,0,0.0,0.12864907,0.2964211,0.16777204,Persuadables
4,340.55,1,0,0,Surburban,Web,No E-Mail,0,0,0,0.0,-0.006984979,0.13175458,0.13873956,Lost Causes
1,812.8,1,1,1,Urban,Phone,No E-Mail,0,0,0,0.0,0.054054037,0.25109145,0.19703741,Sure Things
2,1240.88,0,1,1,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.07988715,0.16377454,0.08388738,Persuadables
3,82.68,1,0,1,Urban,Phone,Womens E-Mail,1,0,0,0.0,0.016579214,0.07637175,0.059792537,Needs Attention
1,357.71,1,1,0,Urban,Web,No E-Mail,0,0,0,0.0,0.016005695,0.22602576,0.21002007,Needs Attention
9,723.22,0,1,1,Surburban,Multichannel,Womens E-Mail,1,0,0,0.0,0.06890638,0.11121364,0.042307258,Sure Things
1,503.72,1,0,1,Urban,Multichannel,Womens E-Mail,1,0,0,0.0,0.0061369017,0.07999486,0.073857956,Needs Attention
1,397.78,1,0,0,Rural,Web,Womens E-Mail,1,0,0,0.0,-0.013076127,0.21969548,0.2327716,Lost Causes
10,231.86,1,0,0,Surburban,Multichannel,Womens E-Mail,1,0,0,0.0,0.01625017,0.12670138,0.110451214,Needs Attention
1,273.26,1,0,1,Rural,Multichannel,No E-Mail,0,0,0,0.0,-0.032379836,0.12474431,0.15712415,Lost Causes
6,123.82,1,0,0,Rural,Web,Womens E-Mail,1,0,0,0.0,-0.010710731,0.1238213,0.13453203,Lost Causes
9,56.01,1,0,1,Surburban,Web,No E-Mail,0,0,0,0.0,0.018660858,0.061074793,0.042413935,Needs Attention
3,79.84,1,0,0,Surburban,Phone,Womens E-Mail,1,0,0,0.0,-0.0035888553,0.116123274,0.11971213,Lost Causes
1,152.18,0,1,1,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.08098363,0.14640619,0.06542256,Persuadables
4,242.21,0,1,0,Rural,Phone,No E-Mail,0,0,0,0.0,-0.07389969,0.14439379,0.21829347,Lost Causes
3,161.69,1,0,1,Surburban,Phone,No E-Mail,0,0,0,0.0,0.009682737,0.082196295,0.07251356,Needs Attention
4,29.99,0,1,1,Rural,Phone,Womens E-Mail,1,0,0,0.0,0.021948785,0.112944424,0.09099564,Needs Attention
10,58.63,1,0,1,Surburban,Web,Womens E-Mail,1,1,0,0.0,-0.004785206,0.055167228,0.059952434,Lost Causes
6,187.12,0,1,1,Urban,Phone,Womens E-Mail,1,0,0,0.0,0.08342274,0.1118734,0.028450659,Persuadables
6,103.91,1,0,1,Surburban,Web,No E-Mail,0,1,0,0.0,0.035887145,0.09731135,0.061424203,Needs Attention
7,504.61,0,1,1,Urban,Multichannel,Womens E-Mail,1,0,0,0.0,0.06856159,0.116173916,0.047612324,Sure Things
7,29.99,0,1,0,Urban,Phone,Womens E-Mail,1,1,0,0.0,0.10685331,0.21947816,0.112624854,Persuadables
